"sample_time","facility","species","adipose_clip","lad_race","dna_race","cwt_race","cwt_tagcode","cwt_hatch","cwt_release_type","cwt_release_start","cwt_release_end","cwt_release_span_days","cwt_release_location","days_from_release_end_to_sample_time","count_duration_minutes","pumping_duration_minutes","sample_fraction","study_type","length","nfish","expanded_salvage","loss","dna_sample_id","genetic_probability","length_row_id","x14_day_omri"
"2025-04-05 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","062203","SCARF","SJRRP",2025-02-20,2025-02-20,1,"San Joaquin River at Highway 140",44,30,120,0.25,"Normal count",106,1,4,2.88,NA,NA,1938452,-3695
"2025-04-05 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","062203","SCARF","SJRRP",2025-02-20,2025-02-20,1,"San Joaquin River at Highway 140",44,30,120,0.25,"Normal count",116,1,4,2.88,NA,NA,1938453,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",68,1,4,2.54,NA,NA,1938455,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",69,1,4,2.54,NA,NA,1938456,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall","Fall",NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",69,1,4,2.54,"C250351CVP",0.94,1938456,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall","Fall",NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",69,1,4,2.54,"C250351CVP",0.94,1938456,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall","Fall",NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",69,1,4,2.54,"C250351CVP",0.94,1938456,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",69,2,8,5.08,NA,NA,1938456,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall","Fall",NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",69,1,4,2.54,"C250351CVP",0.94,1938456,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",69,1,4,2.54,NA,NA,1938456,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",69,1,4,2.54,NA,NA,1938456,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",69,1,4,2.54,NA,NA,1938456,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",69,2,8,5.08,NA,NA,1938456,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",69,2,8,5.08,NA,NA,1938456,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",69,2,8,5.08,NA,NA,1938456,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",70,1,4,2.54,NA,NA,1938457,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",71,1,4,2.54,NA,NA,1938458,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",71,1,4,2.54,NA,NA,1938458,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",71,1,4,2.54,NA,NA,1938458,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",71,1,4,2.54,NA,NA,1938458,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",72,1,4,2.54,NA,NA,1938459,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",72,1,4,2.54,NA,NA,1938459,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",72,3,12,7.61,NA,NA,1938459,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",72,3,12,7.61,NA,NA,1938459,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",72,3,12,7.61,NA,NA,1938459,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",72,1,4,2.54,NA,NA,1938459,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",72,1,4,2.54,NA,NA,1938459,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",72,3,12,7.61,NA,NA,1938459,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",73,1,4,2.54,NA,NA,1938460,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",73,1,4,2.54,NA,NA,1938460,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",73,1,4,2.54,NA,NA,1938460,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",73,1,4,2.54,NA,NA,1938460,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",74,1,4,2.54,NA,NA,1938461,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",74,1,4,2.54,NA,NA,1938461,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",74,1,4,2.54,NA,NA,1938461,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",74,1,4,2.54,NA,NA,1938461,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",75,1,4,2.54,NA,NA,1938462,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",77,1,4,2.54,NA,NA,1938463,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",82,1,4,2.54,NA,NA,1938465,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",82,1,4,2.54,"C250352CVP",0.80000001,1938464,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",85,1,4,2.54,NA,NA,1938466,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",85,1,4,2.54,NA,NA,1938466,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",85,1,4,2.54,NA,NA,1938466,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",85,1,4,2.54,NA,NA,1938466,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",88,1,4,2.54,NA,NA,1938467,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",89,1,4,2.54,NA,NA,1938468,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",89,1,4,2.54,NA,NA,1938468,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",89,1,4,2.54,NA,NA,1938468,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",89,1,4,2.54,NA,NA,1938468,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",90,1,4,2.54,NA,NA,1938469,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",91,1,4,2.54,NA,NA,1938470,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",91,3,12,7.61,NA,NA,1938470,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",91,1,4,2.54,NA,NA,1938470,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",91,1,4,2.54,NA,NA,1938470,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",91,1,4,2.54,NA,NA,1938470,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",91,3,12,7.61,NA,NA,1938470,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",91,3,12,7.61,NA,NA,1938470,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",91,3,12,7.61,NA,NA,1938470,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","062203","SCARF","SJRRP",2025-02-20,2025-02-20,1,"San Joaquin River at Highway 140",44,30,120,0.25,"Normal count",92,1,4,2.54,NA,NA,1938471,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",92,1,4,2.54,NA,NA,1938471,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","062203","SCARF","SJRRP",2025-02-20,2025-02-20,1,"San Joaquin River at Highway 140",44,30,120,0.25,"Normal count",92,1,4,2.54,NA,NA,1938471,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",92,1,4,2.54,NA,NA,1938471,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",94,1,4,2.54,NA,NA,1938472,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",94,1,4,2.54,NA,NA,1938472,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",94,1,4,2.54,NA,NA,1938472,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",94,1,4,2.54,NA,NA,1938472,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",96,1,4,2.54,NA,NA,1938473,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",97,1,4,2.54,NA,NA,1938474,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",97,1,4,2.54,NA,NA,1938474,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",97,1,4,2.54,NA,NA,1938474,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",97,1,4,2.54,NA,NA,1938474,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",98,1,4,2.54,NA,NA,1938475,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",16,30,120,0.25,"Normal count",103,1,4,2.88,NA,NA,1938476,-3695
"2025-04-05 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","062203","SCARF","SJRRP",2025-02-20,2025-02-20,1,"San Joaquin River at Highway 140",44,30,120,0.25,"Normal count",109,1,4,2.88,NA,NA,1938477,-3695
"2025-04-06 02:00:00","CVP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",78,1,4,2.54,"C250353CVP",0.94099998,1938516,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",83,1,4,2.54,NA,NA,1938517,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",86,1,4,2.54,NA,NA,1938518,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",86,2,8,5.07,NA,NA,1938518,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",86,2,8,5.07,NA,NA,1938518,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",86,2,8,5.07,NA,NA,1938518,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",86,1,4,2.54,NA,NA,1938518,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",86,1,4,2.54,NA,NA,1938518,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",91,1,4,2.54,NA,NA,1938519,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",91,1,4,2.54,NA,NA,1938519,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",91,1,4,2.54,NA,NA,1938519,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",91,1,4,2.54,NA,NA,1938519,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",92,1,4,2.54,NA,NA,1938520,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",93,2,8,5.07,NA,NA,1938521,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",93,2,8,5.07,NA,NA,1938521,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",93,1,4,2.54,NA,NA,1938521,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",93,1,4,2.54,NA,NA,1938521,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",93,1,4,2.54,NA,NA,1938521,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",93,2,8,5.07,NA,NA,1938521,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",94,1,4,2.54,NA,NA,1938522,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",96,1,4,2.54,NA,NA,1938523,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",96,1,4,2.54,NA,NA,1938523,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",96,1,4,2.54,NA,NA,1938523,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",96,1,4,2.54,NA,NA,1938523,-3800
"2025-04-06 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,120,0.25,"Normal count",102,1,4,2.88,NA,NA,1938524,-3800
"2025-04-06 04:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063230","FRH","Experimental",2025-03-21,2025-03-21,1,"Feather River at Boyd's Pump Boat Ramp",16,30,120,0.25,"Normal count",93,1,4,2.54,NA,NA,1938549,-3800
"2025-04-06 06:00:00","CVP","Chinook Salmon","Unclipped","Spring","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",96,1,4,2.54,"C250354CVP",0.78500003,1938504,-3800
"2025-04-06 09:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Fall","056500","CNFH","Production",2025-03-16,2025-03-16,1,"Battle Creek at CNFH",21,30,60,0.5,"Normal count",87,1,2,8.32,NA,NA,1938279,-3800
"2025-04-06 09:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,60,0.5,"Normal count",89,1,2,8.32,NA,NA,1938289,-3800
"2025-04-06 09:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,60,0.5,"Normal count",89,1,2,8.32,NA,NA,1938289,-3800
"2025-04-06 09:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,60,0.5,"Normal count",89,1,2,8.32,NA,NA,1938289,-3800
"2025-04-06 09:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,60,0.5,"Normal count",89,1,2,8.32,NA,NA,1938289,-3800
"2025-04-06 09:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,60,0.5,"Normal count",91,1,2,8.32,NA,NA,1938303,-3800
"2025-04-06 09:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,60,0.5,"Normal count",91,1,2,8.32,NA,NA,1938303,-3800
"2025-04-06 09:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,60,0.5,"Normal count",91,1,2,8.32,NA,NA,1938303,-3800
"2025-04-06 09:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,60,0.5,"Normal count",91,1,2,8.32,NA,NA,1938303,-3800
"2025-04-06 09:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,60,0.5,"Normal count",94,1,2,8.32,NA,NA,1938316,-3800
"2025-04-06 09:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,60,0.5,"Normal count",95,1,2,8.32,NA,NA,1938321,-3800
"2025-04-06 09:00:00","SWP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,60,0.5,"Normal count",98,1,2,8.32,"C250342SWP",0.55699998,1938258,-3800
"2025-04-06 09:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",17,30,60,0.5,"Normal count",100,1,2,8.32,NA,NA,1938340,-3800
