"sample_time","facility","species","adipose_clip","lad_race","dna_race","cwt_race","cwt_tagcode","cwt_hatch","cwt_release_type","cwt_release_start","cwt_release_end","cwt_release_span_days","cwt_release_location","cwt_release_information_source","days_from_release_end_to_sample_time","count_duration_minutes","pumping_duration_minutes","sample_fraction","study_type","length","nfish","expanded_salvage","loss","dna_sample_id","genetic_probability","length_row_id","x14_day_omri"
"2023-04-22 13:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",37,30,120,0.25,"Normal count",114,1,4,17.33,NA,NA,1804084,11583
"2023-04-22 13:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",37,30,120,0.25,"Normal count",117,1,4,17.33,NA,NA,1804090,11583
"2023-04-22 13:00:00","SWP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",118,1,4,17.33,"C230171SWP",0.99699998,1804058,11583
"2023-04-22 13:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063170","SCARF","Experimental",2023-02-23,2023-02-23,1,"SAN JOAQ R GRT VAL GR 140","RMIS",58,30,120,0.25,"Normal count",133,1,4,17.33,NA,NA,1804124,11583
"2023-04-22 13:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063170","SCARF","Experimental",2023-02-23,2023-02-23,1,"SAN JOAQ R GRT VAL GR 140","RMIS",58,30,120,0.25,"Normal count",138,1,4,17.33,NA,NA,1804132,11583
"2023-04-22 13:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063170","SCARF","Experimental",2023-02-23,2023-02-23,1,"SAN JOAQ R GRT VAL GR 140","RMIS",58,30,120,0.25,"Normal count",141,1,4,17.33,NA,NA,1804135,11583
"2023-04-22 15:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",37,30,120,0.25,"Normal count",107,1,4,17.33,NA,NA,1804071,11583
"2023-04-22 15:00:00","SWP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",112,1,4,17.33,"C230172SWP",0.99299997,1804055,11583
"2023-04-22 15:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",37,30,120,0.25,"Normal count",123,1,4,17.33,NA,NA,1804106,11583
"2023-04-22 16:30:00","SWP","Chinook Salmon","Unclipped","Fall","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Second flush",83,1,1,4.33,"C230175SWP",0.99900001,1804044,11583
"2023-04-22 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",37,NA,NA,NA,"Second flush",106,1,1,4.33,NA,NA,1804069,11583
"2023-04-22 16:30:00","SWP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Second flush",109,1,1,4.33,"C230176SWP",0.99900001,1804051,11583
"2023-04-22 16:30:00","SWP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Second flush",110,1,1,4.33,"C230173SWP",0.99800003,1804053,11583
"2023-04-22 16:30:00","SWP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Second flush",114,1,1,4.33,"C230174SWP",0.98799998,1804056,11583
"2023-04-22 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",37,NA,NA,NA,"Second flush",120,1,1,4.33,NA,NA,1804096,11583
"2023-04-22 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",37,NA,NA,NA,"Second flush",120,1,1,4.33,NA,NA,1804096,11583
"2023-04-22 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",37,NA,NA,NA,"Second flush",120,1,1,4.33,NA,NA,1804096,11583
"2023-04-22 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",37,NA,NA,NA,"Second flush",120,1,1,4.33,NA,NA,1804096,11583
"2023-04-22 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",37,NA,NA,NA,"Second flush",121,1,1,4.33,NA,NA,1804099,11583
"2023-04-22 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063170","SCARF","Experimental",2023-02-23,2023-02-23,1,"SAN JOAQ R GRT VAL GR 140","RMIS",58,NA,NA,NA,"Second flush",131,1,1,4.33,NA,NA,1804121,11583
"2023-04-22 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063170","SCARF","Experimental",2023-02-23,2023-02-23,1,"SAN JOAQ R GRT VAL GR 140","RMIS",58,NA,NA,NA,"Second flush",134,1,1,4.33,NA,NA,1804126,11583
"2023-04-22 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063170","SCARF","Experimental",2023-02-23,2023-02-23,1,"SAN JOAQ R GRT VAL GR 140","RMIS",58,NA,NA,NA,"Second flush",136,1,1,4.33,NA,NA,1804128,11583
"2023-04-22 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063170","SCARF","Experimental",2023-02-23,2023-02-23,1,"SAN JOAQ R GRT VAL GR 140","RMIS",58,NA,NA,NA,"Second flush",136,1,1,4.33,NA,NA,1804128,11583
"2023-04-22 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063170","SCARF","Experimental",2023-02-23,2023-02-23,1,"SAN JOAQ R GRT VAL GR 140","RMIS",58,NA,NA,NA,"Second flush",136,1,1,4.33,NA,NA,1804128,11583
"2023-04-22 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063170","SCARF","Experimental",2023-02-23,2023-02-23,1,"SAN JOAQ R GRT VAL GR 140","RMIS",58,NA,NA,NA,"Second flush",136,1,1,4.33,NA,NA,1804128,11583
"2023-04-22 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063170","SCARF","Experimental",2023-02-23,2023-02-23,1,"SAN JOAQ R GRT VAL GR 140","RMIS",58,NA,NA,NA,"Second flush",137,1,1,4.33,NA,NA,1804131,11583
"2023-04-22 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","063170","SCARF","Experimental",2023-02-23,2023-02-23,1,"SAN JOAQ R GRT VAL GR 140","RMIS",58,NA,NA,NA,"Second flush",143,1,1,4.33,NA,NA,1804137,11583
"2023-04-22 16:30:00","SWP","Chinook Salmon","Clipped","Winter",NA,"Spring","063170","SCARF","Experimental",2023-02-23,2023-02-23,1,"SAN JOAQ R GRT VAL GR 140","RMIS",58,NA,NA,NA,"Second flush",144,1,1,4.33,NA,NA,1804138,11583
"2023-04-22 20:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",37,30,120,0.25,"Normal count",123,1,4,3.52,NA,NA,1804203,11583
"2023-04-22 22:00:00","CVP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",90,1,4,3.01,"C230207CVP",1,1804177,11583
"2023-04-22 22:00:00","CVP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",100,1,4,3.01,"C230208CVP",1,1804178,11583
"2023-04-22 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",37,30,120,0.25,"Normal count",110,1,4,3.52,NA,NA,1804179,11583
"2023-04-23 02:00:00","CVP","Chinook Salmon","Unclipped","Fall","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",81,1,4,3.01,"C230209CVP",1,1804257,11460
"2023-04-23 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",115,1,4,3.52,NA,NA,1804258,11460
"2023-04-23 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",124,1,4,3.52,NA,NA,1804259,11460
"2023-04-23 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",125,1,4,3.52,NA,NA,1804260,11460
"2023-04-23 04:00:00","CVP","Chinook Salmon","Unclipped","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",92,1,4,3.01,NA,NA,1804223,11460
"2023-04-23 04:00:00","CVP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",93,1,4,3.01,"C230211CVP",0.99900001,1804224,11460
"2023-04-23 04:00:00","CVP","Chinook Salmon","Unclipped","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",100,1,4,3.01,NA,NA,1804225,11460
"2023-04-23 04:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",122,1,4,3.52,NA,NA,1804226,11460
"2023-04-23 04:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063170","SCARF","Experimental",2023-02-23,2023-02-23,1,"SAN JOAQ R GRT VAL GR 140","RMIS",59,30,120,0.25,"Normal count",133,1,4,3.52,NA,NA,1804227,11460
"2023-04-23 06:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",116,1,4,3.52,NA,NA,1804212,11460
"2023-04-23 06:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",125,1,4,3.52,NA,NA,1804213,11460
"2023-04-23 06:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063170","SCARF","Experimental",2023-02-23,2023-02-23,1,"SAN JOAQ R GRT VAL GR 140","RMIS",59,30,120,0.25,"Normal count",127,1,4,3.52,NA,NA,1804214,11460
"2023-04-23 10:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",120,1,4,3.2,NA,NA,1804206,11460
"2023-04-23 12:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063170","SCARF","Experimental",2023-02-23,2023-02-23,1,"SAN JOAQ R GRT VAL GR 140","RMIS",59,30,120,0.25,"Normal count",132,1,4,3.19,NA,NA,1804262,11460
"2023-04-23 14:00:00","CVP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",94,1,4,2.76,"C230213CVP",0.99900001,1804268,11460
"2023-04-23 16:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",113,1,4,3.19,NA,NA,1804220,11460
"2023-04-23 18:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",110,1,4,3.19,NA,NA,1804204,11460
"2023-04-23 18:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",118,1,4,3.19,NA,NA,1804205,11460
"2023-04-23 20:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",116,1,4,3.19,NA,NA,1804221,11460
"2023-04-23 21:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",120,1,4,17.52,NA,NA,1804097,11460
"2023-04-23 21:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",132,1,4,17.52,NA,NA,1804122,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",90,1,4,3.76,"C230229CVP",1,1804228,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Unclipped","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",100,1,4,3.76,NA,NA,1804229,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",102,1,4,4.19,"C230225CVP",1,1804230,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",103,1,4,4.19,"C230227CVP",0.99699998,1804231,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",104,1,4,4.19,"C230231CVP",1,1804232,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",105,1,4,4.19,"C230233CVP",0.76999998,1804233,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",105,1,4,3.19,NA,NA,1804234,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",109,1,4,3.19,NA,NA,1804236,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Unclipped","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",109,1,4,4.19,NA,NA,1804235,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",110,1,4,3.19,NA,NA,1804237,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",111,1,4,3.19,NA,NA,1804238,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",112,1,4,3.19,NA,NA,1804239,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",115,1,4,3.19,NA,NA,1804240,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",115,1,4,3.19,NA,NA,1804240,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",115,1,4,3.19,NA,NA,1804240,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",115,2,8,6.37,NA,NA,1804240,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",115,2,8,6.37,NA,NA,1804240,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",115,2,8,6.37,NA,NA,1804240,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",116,1,4,3.19,NA,NA,1804241,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",116,1,4,3.19,NA,NA,1804241,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",116,1,4,3.19,NA,NA,1804241,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",116,2,8,6.37,NA,NA,1804241,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",116,2,8,6.37,NA,NA,1804241,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",116,2,8,6.37,NA,NA,1804241,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",117,1,4,3.19,NA,NA,1804242,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Unclipped","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",119,1,4,4.19,NA,NA,1804243,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",119,1,4,3.19,NA,NA,1804244,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",120,2,8,6.37,NA,NA,1804245,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",120,1,4,3.19,NA,NA,1804245,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",120,1,4,3.19,NA,NA,1804245,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",120,1,4,3.19,NA,NA,1804245,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",120,2,8,6.37,NA,NA,1804245,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",120,2,8,6.37,NA,NA,1804245,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",121,1,4,3.19,NA,NA,1804246,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",121,1,4,3.19,NA,NA,1804246,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",121,1,4,3.19,NA,NA,1804246,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",121,2,8,6.37,NA,NA,1804246,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",121,2,8,6.37,NA,NA,1804246,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",121,2,8,6.37,NA,NA,1804246,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",122,1,4,4.19,"C230224CVP",1,1804247,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",123,1,4,3.19,NA,NA,1804248,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",123,1,4,3.19,NA,NA,1804248,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",123,1,4,3.19,NA,NA,1804248,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",123,1,4,3.19,NA,NA,1804248,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Unclipped","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",124,1,4,4.19,NA,NA,1804249,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063170","SCARF","Experimental",2023-02-23,2023-02-23,1,"SAN JOAQ R GRT VAL GR 140","RMIS",59,30,120,0.25,"Normal count",125,1,4,3.19,NA,NA,1804250,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",125,1,4,3.19,NA,NA,1804250,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",125,1,4,3.19,NA,NA,1804250,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063170","SCARF","Experimental",2023-02-23,2023-02-23,1,"SAN JOAQ R GRT VAL GR 140","RMIS",59,30,120,0.25,"Normal count",125,1,4,3.19,NA,NA,1804250,11460
"2023-04-23 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063169","SCARF","Experimental",2023-03-16,2023-03-16,1,"SAN JOAQ RIV E SIDE BYPAS","RMIS",38,30,120,0.25,"Normal count",126,1,4,3.19,NA,NA,1804251,11460
